,hit_id,ref_id
458,OXCV01.12278.1_2/22-380,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
459,ULSF01.35904.1_2/7-239,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
460,ULVC01.40674.1_1/1-330,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
461,ULVC01.43899.1_2/19-195,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
462,UZHI01.1633.1_6/9-348,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
463,UZHI01.1633.1_7/7-420,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
464,UAKK01.7292.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
465,OPYE01.17877.1_2/2-287,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
466,UALZ01.7889.1_2/127-446,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
467,UEYJ01.6437.1_4/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
468,ORTF01.2734.1_20/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
469,ORTF01.2734.1_21/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
470,ORSK01.7982.1_3/6-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
471,OVFZ01.2331.1_5/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
472,OVFZ01.2331.1_4/4-420,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
473,OURG01.1542.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
474,ULXO01.5844.1_1/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
475,UZKO01.9390.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
476,ORQQ01.5359.1_4/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
477,UAPA01.8054.1_2/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
478,ORVP01.38347.1_2/20-347,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
479,ORVP01.12199.1_4/6-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
480,CABSKY01.77.1_10/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
481,CABSKY01.77.1_11/8-347,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
482,OQSP01.22336.1_2/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
483,OQSP01.22336.1_1/21-295,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
484,UYEV01.23339.1_1/19-354,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
485,UYEV01.26087.1_1/20-315,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
486,UYDH01.14813.1_4/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
487,UEPK01.17125.1_1/63-299,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
488,OURH01.14390.1_3/24-367,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
489,UEOL01.5489.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
490,UEOL01.5489.1_1/63-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
491,UXTB01.7133.1_2/7-421,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
492,OXWP01.21679.1_1/5-140,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
493,UXRX01.12347.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
494,UXRX01.12347.1_3/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
495,OYQM01.78.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
496,OYQM01.78.1_3/4-420,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
497,ULNP01.43535.1_1/7-295,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
498,ULNP01.26053.1_1/4-240,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
499,OUQW01.5128.1_3/6-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
500,OQGT01.817.1_6/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
501,ULRC01.46528.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
502,OYNV01.573.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
503,UYEJ01.10009.1_3/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
504,UYEJ01.21475.1_2/6-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
505,ULWE01.4179.1_1/20-176,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
506,ORNQ01.18250.1_2/6-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
507,ORNQ01.27362.1_1/10-223,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
508,UPPG01.9417.1_3/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
509,OVFR01.8201.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
510,UXSI01.5203.1_10/20-362,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
511,UPFC01.581.1_36/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
512,OUQT01.3364.1_2/6-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
513,ULMS01.2372.1_1/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
514,OVGR01.5425.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
515,UERK01.36684.1_2/13-371,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
516,OPXC01.21268.1_2/6-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
517,OYSN01.87.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
518,OYSN01.87.1_3/4-420,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
519,UPEG01.8060.1_4/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
520,OROO01.6124.1_1/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
521,UPRN01.9373.1_5/1-299,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
522,OZFZ01.3761.1_3/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
523,OZFZ01.3761.1_4/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
524,UPFQ01.11860.1_4/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
525,OZVJ01.36934.1_1/23-159,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
526,UZUC01.15536.1_1/4-394,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
527,ORLO01.747.1_6/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
528,ORLO01.747.1_7/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
529,UPOZ01.9679.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
530,USXX01.7534.1_3/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
531,OYRW01.146.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
532,OYRW01.146.1_1/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
533,UZUA01.31677.1_1/20-320,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
534,CAJJVK01.48.1_6/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
535,OYVA01.495.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
536,OYVA01.495.1_3/4-420,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
537,UAKU01.26873.1_1/2-174,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
538,UESU01.45.1_10/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
539,UESU01.45.1_5/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
540,UESU01.45.1_4/4-420,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
541,OZGC01.4372.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
542,OZGC01.4372.1_3/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
543,OWAF01.4610.1_4/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
544,OWAF01.4610.1_5/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
545,ORSO01.3950.1_4/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
546,ULSQ01.37719.1_1/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
547,ULSQ01.37719.1_2/19-196,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
548,UYCX01.51120.1_1/1-381,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
549,OUQE01.3378.1_4/6-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
550,UXRC01.13702.1_3/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
551,UXRC01.13702.1_2/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
552,OPXK01.21683.1_1/368-638,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
553,UZMC01.24336.1_1/14-228,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
554,OYPG01.1522.1_1/4-305,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
555,ULRO01.1297.1_3/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
556,UXTT01.11468.1_1/1-322,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
557,OYOX01.493.1_2/9-336,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
558,OYMN01.130.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
559,OYMN01.130.1_3/4-420,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
560,ORBR01.108.1_61/6-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
561,ORBR01.108.1_65/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
562,UZVK01.12046.1_1/20-354,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
563,UZVK01.12046.1_2/6-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
564,OWUB01.4969.1_1/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
565,UEQL01.1.1_85/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
566,UEQL01.1.1_89/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
567,UEQL01.1.1_90/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
568,UEQL01.1.1_86/6-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
569,UAMZ01.11336.1_1/9-347,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
570,UXQN01.28851.1_2/6-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
571,OYLS01.240.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
572,OYLS01.240.1_3/9-272,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
573,OVLV01.2220.1_4/4-421,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
574,UMIP01.24371.1_4/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
575,OPUS01.12942.1_1/19-189,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
576,UPXA01.30733.1_1/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
577,UPXA01.14720.1_1/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
578,UYFS01.6872.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
579,UYFS01.6872.1_3/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
580,UEYI01.16060.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
581,UBZQ01.24531.1_2/54-411,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
582,UBZQ01.18765.1_3/19-251,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
583,UALJ01.26018.1_1/19-202,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
584,UALJ01.24381.1_1/4-121,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
585,ORNJ01.32790.1_1/1-200,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
586,OUPV01.4006.1_5/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
587,OUPV01.4006.1_4/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
588,UZOQ01.12829.1_1/4-396,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
589,UZOQ01.29194.1_1/20-331,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
590,UZSY01.17681.1_1/1-331,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
591,UZSY01.19533.1_2/2-407,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
592,ORIR01.2277.1_1/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
593,OVSZ01.12133.1_2/13-371,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
594,OVGD01.1015.1_19/20-362,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
595,OVGD01.1015.1_20/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
596,ORQT01.2325.1_6/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
597,ORSL01.4465.1_7/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
598,ORSL01.4465.1_6/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
599,OWRT01.9388.1_2/6-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
600,ULPH01.21657.1_1/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
601,OZXJ01.3909.1_4/20-321,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
602,UPCR01.9514.1_2/7-257,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
603,ORNT01.18541.1_1/4-383,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
604,OYPR01.168.1_2/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
605,OWFA01.471.1_15/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
606,ORTY01.56301.1_1/1-312,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
607,VOFD01.1381.1_11/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
608,VOFD01.1381.1_15/7-421,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
609,VOFD01.1381.1_10/4-420,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
610,USVL01.50272.1_1/9-197,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
611,ULWW01.46547.1_2/15-334,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
612,OXWJ01.37137.1_1/2-135,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
613,UYEA01.3323.1_11/2-264,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
614,ULTM01.14838.1_1/3-176,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
615,USUJ01.8659.1_4/20-361,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
616,USUJ01.8659.1_5/4-419,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
617,OYJG01.111.1_2/4-420,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
618,OYJG01.111.1_1/20-340,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
619,UPQG01.5907.1_4/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
620,ORQD01.6682.1_3/6-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
621,OVZI01.8185.1_4/4-418,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
622,ULTW01.18645.1_1/18-359,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
623,ULTW01.42440.1_1/3-364,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']"
