,hit_id,query_id,biosample_id,closest_ref,distance,SRM_present,single_ref,closest_single_ref
3191,ORPG01.35666.1_1/116-414,ORPG01,SAMEA2338772,['Bilophila_wadsworthia__BilWads6'],0.1699209641950127,True,True,Bilophila_wadsworthia__BilWads6
3192,OYUR01.216.1_1/64-437,OYUR01,SAMN06165675,['Bilophila_wadsworthia__BilWads6'],0.1096309641950127,True,True,Bilophila_wadsworthia__BilWads6
3193,OYUR01.318.1_1/64-437,OYUR01,SAMN06165675,['uncultured_bacterium__EF645667'],0.4698526042482226,True,True,uncultured_bacterium__EF645667
3194,OYUR01.216.1_2/11-266,OYUR01,SAMN06165675,['Bilophila_wadsworthia__BilWads6'],0.1126039641950127,True,True,Bilophila_wadsworthia__BilWads6
3195,OYUR01.318.1_2/11-266,OYUR01,SAMN06165675,['uncultured_bacterium__EF645667'],0.5960446042482228,True,True,uncultured_bacterium__EF645667
3196,OYHC01.263.1_2/11-266,OYHC01,SAMN06165526,['Bilophila_sp._4_1_30__BilSpec3'],0.0108358645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
3197,OYHC01.263.1_1/2-283,OYHC01,SAMN06165526,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3198,OYHC01.4943.1_1/82-177,OYHC01,SAMN06165526,"['Desulfovibrio_vulgaris__DQ826729', 'Desulfovibrio_desulfuricans__DslDes16_DsvAlas8', 'uncultured_bacterium__EF645667']",,True,False,NA
3199,OYYZ01.33108.1_2/1-209,OYYZ01,SAMN06165173,['Bilophila_wadsworthia__BilWads6'],0.1232759641950127,True,True,Bilophila_wadsworthia__BilWads6
3200,VOFH01.569.1_1052/64-437,VOFH01,SAMN12384727,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3201,VOFH01.569.1_1051/11-266,VOFH01,SAMN12384727,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3202,OZXT01.14102.1_2/1-293,OZXT01,SAMN06165036,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
3203,OUQG01.33542.1_1/1-341,OUQG01,SAMN05194731,['Gordonibacter_pamelaeae__GrdPame5'],0.9117293767151716,True,True,Gordonibacter_pamelaeae__GrdPame5
3204,OUQG01.66959.1_1/2-178,OUQG01,SAMN05194731,"['Desulfitobacterium_sp._PCE-1__DstSpe13', 'Gordonibacter_pamelaeae__GrdPame5']",,True,False,NA
3205,OYPT01.815.1_2/7-240,OYPT01,SAMN06165380,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9587217964857786,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
3206,OYPT01.3528.1_1/15-178,OYPT01,SAMN06165380,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3207,UZKR01.5017.1_5/63-436,UZKR01,SAMN00715217,['Desulfovibrio_piger__DslPige3'],0.072118417841511,True,True,Desulfovibrio_piger__DslPige3
3208,UZKR01.5017.1_4/11-266,UZKR01,SAMN00715217,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018253632751218,True,False,NA
3209,ULTF01.24000.1_1/1-251,ULTF01,SAMEA4835727,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
3210,UMBE01.27485.1_2/11-266,UMBE01,SAMEA4835933,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3211,UMBE01.59671.1_1/64-259,UMBE01,SAMEA4835933,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3212,UMBE01.27485.1_1/1-162,UMBE01,SAMEA4835933,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3213,ORQB01.2480.1_3/26-290,ORQB01,SAMEA2338679,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],8.114481634950078,True,True,Moorella_thermoacetica_Y72_copy_2__MooTher5
3214,UMIN01.33664.1_2/40-291,UMIN01,SAMEA4836123,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.925956634950077,True,True,Moorella_thermoacetica_Y72_copy_2__MooTher5
3215,OYMH01.120.1_1/62-435,OYMH01,SAMN06165449,['uncultured_bacterium__EF645667'],0.4731026042482226,True,True,uncultured_bacterium__EF645667
3216,OYMH01.120.1_2/11-266,OYMH01,SAMN06165449,['uncultured_bacterium__EF645667'],0.6074756042482229,True,True,uncultured_bacterium__EF645667
3217,OQGJ01.44443.1_1/13-141,OQGJ01,SAMD00036193,['Bilophila_wadsworthia__BilWads6'],0.2511039641950128,True,True,Bilophila_wadsworthia__BilWads6
3218,UXMQ01.56405.1_2/11-175,UXMQ01,SAMEA2163575,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.497709417841511,True,False,NA
3219,UPDE01.5285.1_5/64-437,UPDE01,SAMEA2737715,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3220,UPDE01.5285.1_6/11-266,UPDE01,SAMEA2737715,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3221,UPDE01.56882.1_1/3-237,UPDE01,SAMEA2737715,['Gordonibacter_pamelaeae__GrdPame5'],0.0265172607019146,True,True,Gordonibacter_pamelaeae__GrdPame5
3222,OQFY01.23152.1_1/1-96,OQFY01,SAMD00036206,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",,True,False,NA
3223,OZVT01.14145.1_1/11-266,OZVT01,SAMN06165107,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0110563632751218,True,False,NA
3224,OZVT01.14145.1_2/1-203,OZVT01,SAMN06165107,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
3225,USWA01.26507.1_1/1-251,USWA01,SAMN06112038,['Bilophila_wadsworthia__BilWads6'],0.0094754351233311,True,True,Bilophila_wadsworthia__BilWads6
3226,OYTS01.645.1_2/9-382,OYTS01,SAMN06165359,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3227,OYTS01.1235.1_1/4-143,OYTS01,SAMN06165359,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
3228,OYTS01.645.1_1/11-119,OYTS01,SAMN06165359,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
3229,OWPZ01.60434.1_1/1-209,OWPZ01,SAMEA4378320,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3230,OYEM01.302.1_2/1-271,OYEM01,SAMN06165649,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3231,OYEM01.302.1_1/11-194,OYEM01,SAMN06165649,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
3232,OYEM01.1602.1_1/99-205,OYEM01,SAMN06165649,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
3233,OURR01.7666.1_2/11-266,OURR01,SAMEA2338732,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3234,OURR01.16177.1_1/64-309,OURR01,SAMEA2338732,['Bilophila_wadsworthia__BilWads6'],0.1649009641950127,True,True,Bilophila_wadsworthia__BilWads6
3235,OURR01.7666.1_1/2-160,OURR01,SAMEA2338732,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3236,CAAEEJ01.13.1_6/27-293,CAAEEJ01,SAMEA5279560,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.536012634950077,True,True,Moorella_thermoacetica_Y72_copy_2__MooTher5
3237,OWRX01.3363.1_3/11-266,OWRX01,SAMEA4378243,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3238,WQPD01.23.1_2/11-266,WQPD01,SAMN12147389,['uncultured_bacterium__EF645667'],0.0033642545970788,True,True,uncultured_bacterium__EF645667
3239,WQPD01.35.1_2/11-266,WQPD01,SAMN12147389,['Desulfovibrio_desulfuricans__DQ092635'],0.0303092007490954,True,True,Desulfovibrio_desulfuricans__DQ092635
3240,WQPD01.47.1_75/63-209,WQPD01,SAMN12147389,"['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'Desulfovibrio_desulfuricans__DQ092635']",,True,False,NA
3241,WQPD01.9.1_1/63-209,WQPD01,SAMN12147389,"['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'Desulfovibrio_desulfuricans__DQ092635']",,True,False,NA
3242,WQPD01.46.1_1/1-161,WQPD01,SAMN12147389,"['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'Desulfovibrio_desulfuricans__DQ092635']",,True,False,NA
3243,WQPD01.35.1_1/1-118,WQPD01,SAMN12147389,['uncultured_bacterium__EF645667'],0.0324346056413981,True,True,uncultured_bacterium__EF645667
3244,WQPD01.23.1_1/1-118,WQPD01,SAMN12147389,['uncultured_bacterium__EF645667'],,True,True,uncultured_bacterium__EF645667
3245,USWT01.7101.1_2/64-437,USWT01,SAMN06112080,['Bilophila_sp._4_1_30__BilSpec3'],0.0077478645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
3246,USWT01.7101.1_1/1-177,USWT01,SAMN06112080,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
3247,OPRJ01.48187.1_1/63-129,OPRJ01,SAMEA1963786,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",,True,False,NA
3248,UMHL01.53955.1_1/64-332,UMHL01,SAMEA4836100,['Bilophila_wadsworthia__BilWads6'],0.0993259641950127,True,True,Bilophila_wadsworthia__BilWads6
3249,UMHL01.43.1_2/11-266,UMHL01,SAMEA4836100,['uncultured_bacterium__EF645667'],0.1954606042482226,True,True,uncultured_bacterium__EF645667
3250,UMHL01.29304.1_1/11-266,UMHL01,SAMEA4836100,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018253632751218,True,False,NA
3251,UMHL01.43.1_1/10-174,UMHL01,SAMEA4836100,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",,True,False,NA
3252,UMHL01.18578.1_1/1-117,UMHL01,SAMEA4836100,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",,True,False,NA
3253,UMHL01.29304.1_2/2-136,UMHL01,SAMEA4836100,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",,True,False,NA
3254,UMHL01.31948.1_2/11-109,UMHL01,SAMEA4836100,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
3255,OPWU01.9928.1_1/64-437,OPWU01,SAMEA2041932,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.065797417841511,True,False,NA
3256,OPWU01.9928.1_2/11-231,OPWU01,SAMEA2041932,['Bilophila_wadsworthia__BilWads6'],0.1695999641950127,True,True,Bilophila_wadsworthia__BilWads6
3257,ORKZ01.7491.1_1/2-168,ORKZ01,SAMN04329860,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.2039059842397783,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3258,ORKZ01.1616.1_4/7-89,ORKZ01,SAMN04329860,"['Desulfitibacter_alkalitolerans__DfiAlka2', 'Anaerobic_bacterium_sk.prop8__Bv2Prop2']",,True,False,NA
3259,JACMSE01.2.1_222/51-395,JACMSE01,SAMN15805345,['Gordonibacter_pamelaeae__GrdPame5'],0.2679293767151715,True,True,Gordonibacter_pamelaeae__GrdPame5
3260,JACMSE01.2.1_223/3-237,JACMSE01,SAMN15805345,['Gordonibacter_pamelaeae__GrdPame5'],0.2772393767151715,True,True,Gordonibacter_pamelaeae__GrdPame5
3261,CAJJMX01.27.1_3/63-437,CAJJMX01,SAMEA7846933,['Desulfovibrio_vulgaris__DQ826729'],0.3800848944648559,True,True,Desulfovibrio_vulgaris__DQ826729
3262,CAJJMX01.27.1_4/11-266,CAJJMX01,SAMEA7846933,['Bilophila_wadsworthia__BilWads6'],0.4215229641950128,True,True,Bilophila_wadsworthia__BilWads6
3263,ULRT01.19057.1_1/63-315,ULRT01,SAMEA4835690,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
3264,ULRT01.21750.1_2/1-126,ULRT01,SAMEA4835690,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
3265,UEPS01.199.1_39/64-437,UEPS01,SAMN06115422,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3266,UEPS01.199.1_38/11-266,UEPS01,SAMN06115422,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3267,UEPS01.45709.1_1/1-85,UEPS01,SAMN06115422,"['Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",,True,False,NA
3268,OWEY01.522.1_5/64-437,OWEY01,SAMEA3708509,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3269,OWEY01.522.1_6/11-266,OWEY01,SAMEA3708509,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3270,ULXX01.58981.1_4/1-203,ULXX01,SAMEA4835848,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
3271,ULXX01.55978.1_1/11-184,ULXX01,SAMEA4835848,['uncultured_bacterium__EF645667'],,True,True,uncultured_bacterium__EF645667
3272,ULXX01.55978.1_2/2-136,ULXX01,SAMEA4835848,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige2']",,True,False,NA
3273,ULXX01.57433.1_1/2-136,ULXX01,SAMEA4835848,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",,True,False,NA
3274,ULXX01.27846.1_1/63-142,ULXX01,SAMEA4835848,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
3275,OVFT01.31486.1_1/1-199,OVFT01,SAMN06016379,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3276,OVFT01.28708.1_1/11-176,OVFT01,SAMN06016379,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
3277,UEPB01.3610.1_4/65-438,UEPB01,SAMN06115513,['Desulfovibrio_piger__DslPige4'],0.155846417841511,True,True,Desulfovibrio_piger__DslPige4
3278,UEPB01.3610.1_3/11-266,UEPB01,SAMN06115513,['Desulfovibrio_piger__DslPige3'],0.0203103632751218,True,True,Desulfovibrio_piger__DslPige3
3279,USZD01.10492.1_1/63-436,USZD01,SAMN06112078,['Desulfovibrio_piger__DslPige2'],0.030079189917109,True,True,Desulfovibrio_piger__DslPige2
3280,OYQK01.1450.1_4/7-240,OYQK01,SAMN06165636,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9083087964857786,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
3281,OYQK01.6513.1_1/55-295,OYQK01,SAMN06165636,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3282,OYQK01.1450.1_5/1-101,OYQK01,SAMN06165636,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3283,OPDJ01.30110.1_1/64-152,OPDJ01,SAMEA2042624,['Bilophila_sp._4_1_30__BilSpec3'],0.0377498645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
3284,OPDJ01.65360.1_2/4-98,OPDJ01,SAMEA2042624,['Bilophila_sp._4_1_30__BilSpec3'],0.0016668645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
3285,UMBT01.102272.1_2/11-199,UMBT01,SAMEA4835945,['uncultured_bacterium__EF645667'],,True,True,uncultured_bacterium__EF645667
3286,UMBT01.102272.1_1/18-182,UMBT01,SAMEA4835945,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",,True,False,NA
3287,UMBT01.100006.1_1/63-192,UMBT01,SAMEA4835945,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
3288,UMBT01.65379.1_1/63-150,UMBT01,SAMEA4835945,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
3289,UMBT01.21318.1_1/1-81,UMBT01,SAMEA4835945,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",,True,False,NA
3290,OPJI01.5107.1_3/1-133,OPJI01,SAMEA2042192,['Desulfovibrio_piger__DslPige3'],0.1346283632751218,True,True,Desulfovibrio_piger__DslPige3
3291,UZUO01.243.1_10/64-437,UZUO01,SAMN00792076,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3292,UZUO01.243.1_11/1-253,UZUO01,SAMN00792076,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3293,OUQD01.19870.1_1/1-159,OUQD01,SAMN05194733,"['Desulfitobacterium_sp._PCE-1__DstSpe13', 'Gordonibacter_pamelaeae__GrdPame5']",,True,False,NA
3294,OUQD01.66139.1_1/1-185,OUQD01,SAMN05194733,['Gordonibacter_pamelaeae__GrdPame5'],,True,True,Gordonibacter_pamelaeae__GrdPame5
3295,OUQD01.16656.1_1/20-282,OUQD01,SAMN05194733,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],8.413272634950076,True,True,Moorella_thermoacetica_Y72_copy_2__MooTher5
3296,ORSB01.21858.1_2/63-436,ORSB01,SAMEA2338661,['uncultured_bacterium__EF645667'],0.2004846042482226,True,True,uncultured_bacterium__EF645667
3297,ORSB01.15319.1_3/11-266,ORSB01,SAMEA2338661,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.1980737877444196,True,True,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
3298,ORSB01.21858.1_1/11-160,ORSB01,SAMEA2338661,['Bilophila_sp._4_1_30__BilSpec3'],0.0473358645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
3299,ORSB01.68070.1_1/1-105,ORSB01,SAMEA2338661,"['Desulfovibrio_sp._6_1_46AFAA__DsvSp231', 'Desulfovibrio_sp._3_1_syn3__DsvSp230']",,True,False,NA
3300,ORSB01.15319.1_4/1-90,ORSB01,SAMEA2338661,"['Desulfovibrio_sp._3_1_syn3__DsvSp230', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",,True,False,NA
3301,OVGE01.16886.1_2/1-311,OVGE01,SAMN06016403,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3547239842397782,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3302,OVGE01.16886.1_1/5-240,OVGE01,SAMN06016403,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.3020597964857783,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
3303,OYYB01.32674.1_1/1-186,OYYB01,SAMN06164994,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3304,ULTL01.52873.1_2/1-210,ULTL01,SAMEA4835732,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3305,ULTL01.2954.1_3/1-125,ULTL01,SAMEA4835732,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
3306,ULTL01.52873.1_1/11-117,ULTL01,SAMEA4835732,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
3307,ULTL01.72320.1_1/64-137,ULTL01,SAMEA4835732,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
3308,USXZ01.8618.1_5/63-436,USXZ01,SAMN06111976,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.059511417841511,True,False,NA
3309,USXZ01.1908.1_12/64-437,USXZ01,SAMN06111976,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3310,USXZ01.1908.1_13/11-266,USXZ01,SAMN06111976,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3311,USXZ01.8618.1_4/11-266,USXZ01,SAMN06111976,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0483553632751218,True,False,NA
3312,USXZ01.29157.1_2/6-240,USXZ01,SAMN06111976,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0004347964857787,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
3313,USXZ01.84312.1_1/46-212,USXZ01,SAMN06111976,"['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'Thermodesulfobium_narugense__CP002690', 'MSW_digester_clone__Unc01cxc']",,True,False,NA
3314,USXZ01.29157.1_3/3-150,USXZ01,SAMN06111976,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3315,OVHO01.5216.1_2/11-128,OVHO01,SAMN02676186,['Bilophila_sp._4_1_30__BilSpec3'],0.0183808645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
3316,UXSF01.2322.1_7/64-437,UXSF01,SAMEA2153251,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3317,UXSF01.2322.1_6/11-266,UXSF01,SAMEA2153251,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3318,UYCZ01.8487.1_4/63-436,UYCZ01,SAMEA1965149,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0139933632751218,True,False,NA
3319,UYCZ01.26617.1_2/52-399,UYCZ01,SAMEA1965149,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1630609842397786,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3320,UYCZ01.8487.1_5/11-266,UYCZ01,SAMEA1965149,['Desulfovibrio_piger__DslPige3'],0.0203103632751218,True,True,Desulfovibrio_piger__DslPige3
3321,UYCZ01.26617.1_1/6-240,UYCZ01,SAMEA1965149,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9413307964857786,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
3322,OQQF01.67751.1_1/1-188,OQQF01,SAMN02712160,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
3323,OQNI01.4416.1_3/64-437,OQNI01,SAMD00036386,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3324,OQNI01.4416.1_4/11-266,OQNI01,SAMD00036386,['Bilophila_wadsworthia__BilWads6'],0.1176789641950127,True,True,Bilophila_wadsworthia__BilWads6
3325,OWPR01.98482.1_1/1-201,OWPR01,SAMEA4378249,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3326,UYFL01.90922.1_2/1-145,UYFL01,SAMEA2152373,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3327,ORKS01.554.1_5/50-397,ORKS01,SAMN04329868,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1312639842397785,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3328,ORKS01.554.1_4/7-240,ORKS01,SAMN04329868,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9214087964857786,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
3329,UZHJ01.8185.1_4/63-436,UZHJ01,SAMN00791943,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.057629417841511,True,False,NA
3330,UZHJ01.8185.1_3/11-266,UZHJ01,SAMN00791943,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018253632751218,True,False,NA
3331,UZQT01.49604.1_1/1-173,UZQT01,SAMN00791997,['Bilophila_wadsworthia__BilWads6'],0.1409259641950127,True,True,Bilophila_wadsworthia__BilWads6
3332,OWGX01.31550.1_1/1-357,OWGX01,SAMEA3708559,['Bilophila_wadsworthia__BilWads6'],0.1096309641950127,True,True,Bilophila_wadsworthia__BilWads6
3333,OWGX01.25972.1_1/11-169,OWGX01,SAMEA3708559,['Bilophila_wadsworthia__BilWads6'],0.1140589641950127,True,True,Bilophila_wadsworthia__BilWads6
3334,UAAL01.21607.1_1/39-304,UAAL01,SAMN06165099,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.566354634950077,True,True,Moorella_thermoacetica_Y72_copy_2__MooTher5
3335,UPEO01.2367.1_6/64-437,UPEO01,SAMEA2737707,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3336,UPEO01.2367.1_5/11-266,UPEO01,SAMEA2737707,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3337,OQQB01.70720.1_1/1-199,OQQB01,SAMN02712189,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
3338,UZIA01.12139.1_1/64-259,UZIA01,SAMN00791937,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
3339,UAMW01.10806.1_1/10-383,UAMW01,SAMN06164621,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
3340,OWGW01.11673.1_1/64-396,OWGW01,SAMEA3708702,['Bilophila_wadsworthia__BilWads6'],0.0998689641950127,True,True,Bilophila_wadsworthia__BilWads6
3341,OWGW01.6173.1_2/1-253,OWGW01,SAMEA3708702,['Bilophila_wadsworthia__BilWads6'],0.0094324351233311,True,True,Bilophila_wadsworthia__BilWads6
